SampleCode,Year,Month,Date,Site,Station,Species,Genus,Abbrv,Rare_genera,Broad_Taxa_group,Density_N_mL,Density_%,Biovolume_um3_mL,Biovolume_%,Total_Sample_Density,Total_Sample_Biovolume,Cells_mL
14_0601FCC_Phyto_L_depth,2014,June,5/28/2014,Fall Creek,C (depth),Aphanizomenon flos-aquae,Aphanizomenon,Apha,N,Bluegreen algae (Cyanobacteria),1.555172414,0.704225352,2939.275862,2.37449118,220.8344828,123785.5034,46.65517241
14_0601FCC_Phyto_L_depth,2014,June,5/28/2014,Fall Creek,C (depth),Synedra radians,Synedra,Syne,N,Diatom (Bacillariophyceae),1.555172414,0.704225352,559.862069,0.452284034,220.8344828,123785.5034,
14_0601FCC_Phyto_L_depth,2014,June,5/28/2014,Fall Creek,C (depth),Navicula minima,Navicula,Navi,N,Diatom (Bacillariophyceae),1.555172414,0.704225352,68.42758621,0.05527916,220.8344828,123785.5034,
14_0601FCC_Phyto_L_depth,2014,June,5/28/2014,Fall Creek,C (depth),Fragilaria vaucheria,Fragilaria,Frag,N,Diatom (Bacillariophyceae),1.555172414,0.704225352,447.8896552,0.361827227,220.8344828,123785.5034,
14_0602HC_Phyto_L_spatial,2014,June,5/29/2014,Hills Creek,spatial,Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),77.9924812,57.98319328,1559.849624,1.571986741,134.5087719,99227.91228,
14_0602HC_Phyto_L_spatial,2014,June,5/29/2014,Hills Creek,spatial,Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),10.17293233,7.56302521,63387.54135,63.88075683,134.5087719,99227.91228,946.0827068
14_0602HC_Phyto_L_spatial,2014,June,5/29/2014,Hills Creek,spatial,Aphanizomenon flos-aquae,Aphanizomenon,Apha,N,Bluegreen algae (Cyanobacteria),10.17293233,7.56302521,16663.26316,16.79291922,134.5087719,99227.91228,264.4962406
14_0602HC_Phyto_L_spatial,2014,June,5/29/2014,Hills Creek,spatial,Gomphonema angustatum,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),5.651629073,4.201680672,1017.293233,1.025208744,134.5087719,99227.91228,
14_0602HC_Phyto_L_spatial,2014,June,5/29/2014,Hills Creek,spatial,Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),4.521303258,3.361344538,113.0325815,0.113912083,134.5087719,99227.91228,
14_0602HC_Phyto_L_spatial,2014,June,5/29/2014,Hills Creek,spatial,Achnanthes minutissima,Achnanthes,Achn,N,Diatom (Bacillariophyceae),4.521303258,3.361344538,226.0651629,0.227824165,134.5087719,99227.91228,
14_0602HC_Phyto_L_spatial,2014,June,5/29/2014,Hills Creek,spatial,Achnanthes lanceolata,Achnanthes,Achn,N,Diatom (Bacillariophyceae),4.521303258,3.361344538,813.8345865,0.820166995,134.5087719,99227.91228,
14_0602HC_Phyto_L_spatial,2014,June,5/29/2014,Hills Creek,spatial,Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),3.390977444,2.521008403,1763.308271,1.777028489,134.5087719,99227.91228,
14_0602HC_Phyto_L_spatial,2014,June,5/29/2014,Hills Creek,spatial,Navicula minima,Navicula,Navi,N,Diatom (Bacillariophyceae),1.130325815,0.840336134,49.73433584,0.050121316,134.5087719,99227.91228,
14_0602HC_Phyto_L_spatial,2014,June,5/29/2014,Hills Creek,spatial,Gomphonema clevei,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),1.130325815,0.840336134,101.7293233,0.102520874,134.5087719,99227.91228,
14_0602HC_Phyto_L_spatial,2014,June,5/29/2014,Hills Creek,spatial,Nitzschia amphibia,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),1.130325815,0.840336134,108.5112782,0.109355599,134.5087719,99227.91228,
14_0602HC_Phyto_L_spatial,2014,June,5/29/2014,Hills Creek,spatial,Gomphonema subclavatum,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),1.130325815,0.840336134,678.1954887,0.683472496,134.5087719,99227.91228,
14_0602HC_Phyto_L_spatial,2014,June,5/29/2014,Hills Creek,spatial,Anomoeoneis vitrea,Anomoeoneis,Anom,N,Diatom (Bacillariophyceae),1.130325815,0.840336134,135.6390977,0.136694499,134.5087719,99227.91228,
14_0602HC_Phyto_L_spatial,2014,June,5/29/2014,Hills Creek,spatial,Stephanodiscus astraea minutula,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),1.130325815,0.840336134,395.6140351,0.398692289,134.5087719,99227.91228,
14_0602HC_Phyto_L_spatial,2014,June,5/29/2014,Hills Creek,spatial,Achnanthes clevei,Achnanthes,Achn,N,Diatom (Bacillariophyceae),1.130325815,0.840336134,169.5488722,0.170868124,134.5087719,99227.91228,
14_0602HC_Phyto_L_spatial,2014,June,5/29/2014,Hills Creek,spatial,Asterionella formosa,Asterionella,Aste,N,Diatom (Bacillariophyceae),1.130325815,0.840336134,248.6716792,0.250606582,134.5087719,99227.91228,
14_0602HC_Phyto_L_spatial,2014,June,5/29/2014,Hills Creek,spatial,Fragilaria construens venter,Fragilaria,Frag,N,Diatom (Bacillariophyceae),1.130325815,0.840336134,108.5112782,0.109355599,134.5087719,99227.91228,
14_0602HC_Phyto_L_spatial,2014,June,5/29/2014,Hills Creek,spatial,Ceratium hirundinella,Ceratium,Cera,N,Dinoflagellate (Dinoflagellata),1.130325815,0.840336134,11077.19298,11.1633841,134.5087719,99227.91228,
14_0602HC_Phyto_L_spatial,2014,June,5/29/2014,Hills Creek,spatial,Navicula contenta biceps,Navicula,Navi,N,Diatom (Bacillariophyceae),1.130325815,0.840336134,90.42606516,0.091129666,134.5087719,99227.91228,
14_0602HC_Phyto_L_spatial,2014,June,5/29/2014,Hills Creek,spatial,Cocconeis placentula,Cocconeis,Cocc,N,Diatom (Bacillariophyceae),1.130325815,0.840336134,519.9498747,0.52399558,134.5087719,99227.91228,
14_0602HCC_Phyto_L_depth,2014,June,5/29/2014,Hills Creek,C (depth),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),98.75912409,80.35714286,1975.182482,8.254987388,122.9002433,23927.14112,
14_0602HCC_Phyto_L_depth,2014,June,5/29/2014,Hills Creek,C (depth),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),4.389294404,3.571428571,2282.43309,9.539096537,122.9002433,23927.14112,
14_0602HCC_Phyto_L_depth,2014,June,5/29/2014,Hills Creek,C (depth),Synedra rumpens,Synedra,Syne,N,Diatom (Bacillariophyceae),4.389294404,3.571428571,614.5012165,2.568218299,122.9002433,23927.14112,
14_0602HCC_Phyto_L_depth,2014,June,5/29/2014,Hills Creek,C (depth),Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),4.389294404,3.571428571,109.7323601,0.45861041,122.9002433,23927.14112,
14_0602HCC_Phyto_L_depth,2014,June,5/29/2014,Hills Creek,C (depth),Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),2.194647202,1.785714286,13968.92944,58.38110525,122.9002433,23927.14112,208.4914842
14_0602HCC_Phyto_L_depth,2014,June,5/29/2014,Hills Creek,C (depth),Aphanizomenon flos-aquae,Aphanizomenon,Apha,N,Bluegreen algae (Cyanobacteria),2.194647202,1.785714286,3456.569343,14.44622793,122.9002433,23927.14112,54.86618005
14_0602HCC_Phyto_L_depth,2014,June,5/29/2014,Hills Creek,C (depth),Asterionella formosa,Asterionella,Aste,N,Diatom (Bacillariophyceae),1.097323601,0.892857143,241.4111922,1.008942903,122.9002433,23927.14112,
14_0602HCC_Phyto_L_depth,2014,June,5/29/2014,Hills Creek,C (depth),Navicula cascadensis,Navicula,Navi,N,Diatom (Bacillariophyceae),1.097323601,0.892857143,65.83941606,0.275166246,122.9002433,23927.14112,
14_0602HCC_Phyto_L_depth,2014,June,5/29/2014,Hills Creek,C (depth),Chlamydomonas sp.,Chlamydomonas,Chla,N,Green algae (Chlorophyta & Charophyta),1.097323601,0.892857143,356.6301703,1.490483834,122.9002433,23927.14112,
14_0602HCC_Phyto_L_depth,2014,June,5/29/2014,Hills Creek,C (depth),Achnanthes lanceolata,Achnanthes,Achn,N,Diatom (Bacillariophyceae),1.097323601,0.892857143,197.5182482,0.825498739,122.9002433,23927.14112,
14_0602HCC_Phyto_L_depth,2014,June,5/29/2014,Hills Creek,C (depth),Diploneis smithii,Diploneis,Dipl,N,Diatom (Bacillariophyceae),1.097323601,0.892857143,460.8759124,1.926163724,122.9002433,23927.14112,
14_0602HCC_Phyto_L_depth,2014,June,5/29/2014,Hills Creek,C (depth),Gomphonema angustatum,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),1.097323601,0.892857143,197.5182482,0.825498739,122.9002433,23927.14112,
14_0603LPC_Phyto_L_depth,2014,June,5/30/2014,Lookout Point,C (depth),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),21.62328767,34.14634146,11244.10959,74.70497691,63.32534247,15051.35274,
14_0603LPC_Phyto_L_depth,2014,June,5/30/2014,Lookout Point,C (depth),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),20.07876712,31.70731707,401.5753425,2.66803489,63.32534247,15051.35274,
14_0603LPC_Phyto_L_depth,2014,June,5/30/2014,Lookout Point,C (depth),Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),10.81164384,17.07317073,270.2910959,1.795792714,63.32534247,15051.35274,
14_0603LPC_Phyto_L_depth,2014,June,5/30/2014,Lookout Point,C (depth),Asterionella formosa,Asterionella,Aste,N,Diatom (Bacillariophyceae),3.089041096,4.87804878,1698.972603,11.28783992,63.32534247,15051.35274,
14_0603LPC_Phyto_L_depth,2014,June,5/30/2014,Lookout Point,C (depth),Gomphonema angustatum,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),1.544520548,2.43902439,278.0136986,1.847101077,63.32534247,15051.35274,
14_0603LPC_Phyto_L_depth,2014,June,5/30/2014,Lookout Point,C (depth),Achnanthes lanceolata,Achnanthes,Achn,N,Diatom (Bacillariophyceae),1.544520548,2.43902439,278.0136986,1.847101077,63.32534247,15051.35274,
14_0603LPC_Phyto_L_depth,2014,June,5/30/2014,Lookout Point,C (depth),Nitzschia frustulum,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),1.544520548,2.43902439,185.3424658,1.231400718,63.32534247,15051.35274,
14_0603LPC_Phyto_L_depth,2014,June,5/30/2014,Lookout Point,C (depth),Chlamydomonas sp.,Chlamydomonas,Chla,N,Green algae (Chlorophyta & Charophyta),1.544520548,2.43902439,501.9691781,3.335043612,63.32534247,15051.35274,
14_0603LPC_Phyto_L_depth,2014,June,5/30/2014,Lookout Point,C (depth),Achnanthes lewisiana,Achnanthes,Achn,N,Diatom (Bacillariophyceae),1.544520548,2.43902439,193.0650685,1.282709082,63.32534247,15051.35274,
14_08BRC_Phyto_L_depth,2014,July,7/21/2014,Blue River,C (depth),Synedra rumpens,Synedra,Syne,N,Diatom (Bacillariophyceae),281.875,70.21276596,39462.5,77.51027598,401.4583333,50912.60417,
14_08BRC_Phyto_L_depth,2014,July,7/21/2014,Blue River,C (depth),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),93.95833333,23.40425532,1879.166667,3.690965523,401.4583333,50912.60417,
14_08BRC_Phyto_L_depth,2014,July,7/21/2014,Blue River,C (depth),Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),8.541666667,2.127659574,6295.208333,12.3647345,401.4583333,50912.60417,93.95833333
14_08BRC_Phyto_L_depth,2014,July,7/21/2014,Blue River,C (depth),Achnanthes minutissima,Achnanthes,Achn,N,Diatom (Bacillariophyceae),6.40625,1.595744681,320.3125,0.629141851,401.4583333,50912.60417,
14_08BRC_Phyto_L_depth,2014,July,7/21/2014,Blue River,C (depth),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),4.270833333,1.063829787,2220.833333,4.362050164,401.4583333,50912.60417,
14_08BRC_Phyto_L_depth,2014,July,7/21/2014,Blue River,C (depth),Navicula minima,Navicula,Navi,N,Diatom (Bacillariophyceae),2.135416667,0.531914894,93.95833333,0.184548276,401.4583333,50912.60417,
14_08BRC_Phyto_L_depth,2014,July,7/21/2014,Blue River,C (depth),Aphanothece sp.,Aphanothece,Apha,Y,Bluegreen algae (Cyanobacteria),2.135416667,0.531914894,256.25,0.50331348,401.4583333,50912.60417,
14_08BRC_Phyto_L_depth,2014,July,7/21/2014,Blue River,C (depth),Nitzschia palea,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),2.135416667,0.531914894,384.375,0.754970221,401.4583333,50912.60417,
14_08FCC_Phyto_L_depth,2014,July,7/28/2014,Fall Creek,C (depth),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),90.07575758,63.04347826,1801.515152,9.060376474,142.8787879,19883.44697,
14_08FCC_Phyto_L_depth,2014,July,7/28/2014,Fall Creek,C (depth),Elakatothrix gelatinosa,Elakatothrix,Elak,N,Green algae (Chlorophyta & Charophyta),23.29545455,16.30434783,3130.909091,15.74630946,142.8787879,19883.44697,
14_08FCC_Phyto_L_depth,2014,July,7/28/2014,Fall Creek,C (depth),Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),6.212121212,4.347826087,155.3030303,0.781066937,142.8787879,19883.44697,
14_08FCC_Phyto_L_depth,2014,July,7/28/2014,Fall Creek,C (depth),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),4.659090909,3.260869565,2422.727273,12.18464422,142.8787879,19883.44697,
14_08FCC_Phyto_L_depth,2014,July,7/28/2014,Fall Creek,C (depth),Chlamydomonas sp.,Chlamydomonas,Chla,N,Green algae (Chlorophyta & Charophyta),3.106060606,2.173913043,1009.469697,5.076935093,142.8787879,19883.44697,
14_08FCC_Phyto_L_depth,2014,July,7/28/2014,Fall Creek,C (depth),Aphanizomenon flos-aquae,Aphanizomenon,Apha,N,Bluegreen algae (Cyanobacteria),3.106060606,2.173913043,2935.227273,14.76216512,142.8787879,19883.44697,46.59090909
14_08FCC_Phyto_L_depth,2014,July,7/28/2014,Fall Creek,C (depth),Glenodinium sp.,Glenodinium,Glen,N,Dinoflagellate (Dinoflagellata),3.106060606,2.173913043,2174.242424,10.93493712,142.8787879,19883.44697,
14_08FCC_Phyto_L_depth,2014,July,7/28/2014,Fall Creek,C (depth),Nitzschia frustulum,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),1.553030303,1.086956522,186.3636364,0.937280325,142.8787879,19883.44697,
14_08FCC_Phyto_L_depth,2014,July,7/28/2014,Fall Creek,C (depth),Gomphonema gracile,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),1.553030303,1.086956522,380.4924242,1.913613997,142.8787879,19883.44697,
14_08FCC_Phyto_L_depth,2014,July,7/28/2014,Fall Creek,C (depth),Melosira italica,Melosira,Melo,N,Diatom (Bacillariophyceae),1.553030303,1.086956522,4388.863636,22.07295165,142.8787879,19883.44697,
14_08FCC_Phyto_L_depth,2014,July,7/28/2014,Fall Creek,C (depth),Achnanthes lanceolata,Achnanthes,Achn,N,Diatom (Bacillariophyceae),1.553030303,1.086956522,279.5454545,1.405920487,142.8787879,19883.44697,
14_08FCC_Phyto_L_depth,2014,July,7/28/2014,Fall Creek,C (depth),Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),1.553030303,1.086956522,832.4242424,4.186518785,142.8787879,19883.44697,12.42424242
14_08FCC_Phyto_L_depth,2014,July,7/28/2014,Fall Creek,C (depth),Dinobryon sertularia,Dinobryon,Dino,N,Golden algae (Chrysophyceae),1.553030303,1.086956522,186.3636364,0.937280325,142.8787879,19883.44697,
14_08HCC_Phyto_L_depth,2014,July,7/29/2014,Hills Creek,C (depth),Asterionella formosa,Asterionella,Aste,N,Diatom (Bacillariophyceae),37.58333333,35.13513514,8268.333333,43.93016231,106.9679487,18821.5406,
14_08HCC_Phyto_L_depth,2014,July,7/29/2014,Hills Creek,C (depth),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),34.69230769,32.43243243,693.8461538,3.686447187,106.9679487,18821.5406,
14_08HCC_Phyto_L_depth,2014,July,7/29/2014,Hills Creek,C (depth),Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),14.45512821,13.51351351,361.3782051,1.920024576,106.9679487,18821.5406,
14_08HCC_Phyto_L_depth,2014,July,7/29/2014,Hills Creek,C (depth),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),10.60042735,9.90990991,5512.222222,29.28677487,106.9679487,18821.5406,
14_08HCC_Phyto_L_depth,2014,July,7/29/2014,Hills Creek,C (depth),Aphanizomenon flos-aquae,Aphanizomenon,Apha,N,Bluegreen algae (Cyanobacteria),1.927350427,1.801801802,2428.461538,12.90256515,106.9679487,18821.5406,38.54700855
14_08HCC_Phyto_L_depth,2014,July,7/29/2014,Hills Creek,C (depth),Oocystis pusilla,Oocystis,Oocy,N,Green algae (Chlorophyta & Charophyta),1.927350427,1.801801802,624.4615385,3.317802468,106.9679487,18821.5406,
14_08HCC_Phyto_L_depth,2014,July,7/29/2014,Hills Creek,C (depth),Nitzschia amphibia,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),0.963675214,0.900900901,92.51282051,0.491526292,106.9679487,18821.5406,
14_08HCC_Phyto_L_depth,2014,July,7/29/2014,Hills Creek,C (depth),Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),0.963675214,0.900900901,645.6623932,3.43044391,106.9679487,18821.5406,10
14_08HCC_Phyto_L_depth,2014,July,7/29/2014,Hills Creek,C (depth),Chromulina sp.,Chromulina,Chro,N,Golden algae (Chrysophyceae),0.963675214,0.900900901,19.27350427,0.102401311,106.9679487,18821.5406,
14_08HCC_Phyto_L_depth,2014,July,7/29/2014,Hills Creek,C (depth),Achnanthes exigua,Achnanthes,Achn,N,Diatom (Bacillariophyceae),0.963675214,0.900900901,107.9316239,0.57344734,106.9679487,18821.5406,
14_08HCC_Phyto_L_depth,2014,July,7/29/2014,Hills Creek,C (depth),Achnanthes minutissima,Achnanthes,Achn,N,Diatom (Bacillariophyceae),0.963675214,0.900900901,48.18376068,0.256003277,106.9679487,18821.5406,
14_08LPC_Phyto_L_depth,2014,July,7/30/2014,Lookout Point,C (depth),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),115.4345238,73.5042735,2308.690476,6.349628251,157.0446429,36359.45893,
14_08LPC_Phyto_L_depth,2014,July,7/30/2014,Lookout Point,C (depth),Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),12.08035714,7.692307692,302.0089286,0.830619975,157.0446429,36359.45893,
14_08LPC_Phyto_L_depth,2014,July,7/30/2014,Lookout Point,C (depth),Aphanizomenon flos-aquae,Aphanizomenon,Apha,N,Bluegreen algae (Cyanobacteria),9.395833333,5.982905983,9471,26.04824241,157.0446429,36359.45893,150.3333333
14_08LPC_Phyto_L_depth,2014,July,7/30/2014,Lookout Point,C (depth),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),6.711309524,4.273504274,3489.880952,9.598275264,157.0446429,36359.45893,
14_08LPC_Phyto_L_depth,2014,July,7/30/2014,Lookout Point,C (depth),Oocystis pusilla,Oocystis,Oocy,N,Green algae (Chlorophyta & Charophyta),5.369047619,3.418803419,927.7714286,2.551664562,157.0446429,36359.45893,
14_08LPC_Phyto_L_depth,2014,July,7/30/2014,Lookout Point,C (depth),Gloeotrichia echinulata,Gloeotrichia,Gloe,Y,Bluegreen algae (Cyanobacteria),2.68452381,1.709401709,18437.30952,50.70842655,157.0446429,36359.45893,271.1369048
14_08LPC_Phyto_L_depth,2014,July,7/30/2014,Lookout Point,C (depth),Glenodinium sp.,Glenodinium,Glen,N,Dinoflagellate (Dinoflagellata),1.342261905,0.854700855,939.5833333,2.584151033,157.0446429,36359.45893,
14_08LPC_Phyto_L_depth,2014,July,7/30/2014,Lookout Point,C (depth),Chromulina sp.,Chromulina,Chro,N,Golden algae (Chrysophyceae),1.342261905,0.854700855,26.8452381,0.073832887,157.0446429,36359.45893,
14_08LPC_Phyto_L_depth,2014,July,7/30/2014,Lookout Point,C (depth),Asterionella formosa,Asterionella,Aste,N,Diatom (Bacillariophyceae),1.342261905,0.854700855,295.297619,0.812161753,157.0446429,36359.45893,
14_08LPC_Phyto_L_depth,2014,July,7/30/2014,Lookout Point,C (depth),Nitzschia frustulum,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),1.342261905,0.854700855,161.0714286,0.44299732,157.0446429,36359.45893,
14_09LPC_Phyto_L_depth,2014,August,8/18/2014,Lookout Point,C (depth),Aphanizomenon flos-aquae,Aphanizomenon,Apha,N,Bluegreen algae (Cyanobacteria),644.7890625,60.59602649,853055.9297,98.17803586,1064.078125,868886.7344,13540.57031
14_09LPC_Phyto_L_depth,2014,August,8/18/2014,Lookout Point,C (depth),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),384.0546875,36.09271523,7681.09375,0.884015539,1064.078125,868886.7344,
14_09LPC_Phyto_L_depth,2014,August,8/18/2014,Lookout Point,C (depth),Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),10.5703125,0.993377483,264.2578125,0.030413379,1064.078125,868886.7344,
14_09LPC_Phyto_L_depth,2014,August,8/18/2014,Lookout Point,C (depth),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),10.5703125,0.993377483,5496.5625,0.632598276,1064.078125,868886.7344,
14_09LPC_Phyto_L_depth,2014,August,8/18/2014,Lookout Point,C (depth),Nitzschia acicularis,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),3.5234375,0.331125828,986.5625,0.11354328,1064.078125,868886.7344,
14_09LPC_Phyto_L_depth,2014,August,8/18/2014,Lookout Point,C (depth),Nitzschia frustulum,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),3.5234375,0.331125828,422.8125,0.048661406,1064.078125,868886.7344,
14_09LPC_Phyto_L_depth,2014,August,8/18/2014,Lookout Point,C (depth),Nitzschia paleacea,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),3.5234375,0.331125828,345.296875,0.039740148,1064.078125,868886.7344,
14_09LPC_Phyto_L_depth,2014,August,8/18/2014,Lookout Point,C (depth),Gomphonema angustatum,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),3.5234375,0.331125828,634.21875,0.072992109,1064.078125,868886.7344,
14_09LP_Phyto_L_spatial,2014,August,8/19/2014,Lookout Point,spatial,Aphanizomenon flos-aquae,Aphanizomenon,Apha,N,Bluegreen algae (Cyanobacteria),967.3623188,61.28364389,1340764.174,97.81787663,1578.5,1370673.971,21281.97101
14_09LP_Phyto_L_spatial,2014,August,8/19/2014,Lookout Point,spatial,Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),545.7753623,34.57556936,10915.50725,0.796360584,1578.5,1370673.971,
14_09LP_Phyto_L_spatial,2014,August,8/19/2014,Lookout Point,spatial,Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),22.87681159,1.449275362,11895.94203,0.867889978,1578.5,1370673.971,
14_09LP_Phyto_L_spatial,2014,August,8/19/2014,Lookout Point,spatial,Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),9.804347826,0.621118012,245.1086957,0.017882348,1578.5,1370673.971,
